Customer ID,Client Segment,Country,Product ID,Product Category,Purchasing Price,Order ID,Order Date,Delivery Date,Service Level,Quantity,Planned Sales Price,Profit
1-8656600,Consumer,Algeria,Product 15,Computer & Laptop,"23,070",O-66008652,1-Mar-20,4-Mar-20,3,4,"30,914","7,844"
1-98716105,Consumer,Saudi Arabia,Product 14,Furniture,"21,430",O-61059871,14-May-20,17-May-20,3,4,"30,002","8,572"
1-9274389,Consumer,Morocco,Product 6,Electronics,"27,960",O-43899274,28-Jun-20,1-Jul-20,3,1,"37,187","9,227"
1-28544247,Corporate,Iraq,Product 2,Electronics,"13,144",O-42472857,19-Apr-20,20-Apr-20,1,22,"15,116","1,972"
1-84672929,Consumer,Iraq,Product 10,Furniture,"23,699",O-29298468,14-Oct-20,17-Oct-20,3,3,"27,254","3,555"
1-91415883,Consumer,Iraq,Product 14,Furniture,"21,430",O-58839145,29-Dec-20,1-Jan-21,3,5,"24,645","3,215"
1-97925742,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-57429795,13-Feb-20,14-Feb-20,1,4,"21,942","2,862"
1-19323834,Corporate,Iraq,Product 7,Electronics,"36,081",O-38341937,2-Apr-20,3-Apr-20,1,5,"41,493","5,412"
1-86310169,Consumer,Saudi Arabia,Product 3,Electronics,"24,395",O-01698638,11-Oct-20,12-Oct-20,1,2,"34,153","9,758"
1-34334957,Corporate,Iraq,Product 15,Computer & Laptop,"23,070",O-49573434,9-Aug-20,12-Aug-20,3,12,"26,531","3,461"
1-65456512,Consumer,United Arab Emirates,Product 12,Furniture,"44,494",O-65126546,4-Mar-20,5-Mar-20,1,2,"68,966","24,472"
1-94700005,Consumer,Algeria,Product 17,Computer & Laptop,"18,711",O-00059475,5-Sep-20,7-Sep-20,2,5,"25,073","6,362"
1-2246577,Corporate,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-65772246,11-Aug-20,13-Aug-20,2,9,"19,738","7,004"
1-45629012,Corporate,Iraq,Product 7,Electronics,"36,081",O-90124566,2-May-20,5-May-20,3,19,"41,493","5,412"
1-75235176,Consumer,Algeria,Product 9,Furniture,"57,057",O-51767525,6-Dec-20,8-Dec-20,2,4,"73,604","16,547"
1-68373757,Consumer,Algeria,Product 10,Furniture,"23,699",O-37576833,2-May-20,3-May-20,1,1,"30,572","6,873"
1-80660868,Consumer,Morocco,Product 3,Electronics,"24,395",O-08688061,24-Dec-20,27-Dec-20,3,4,"32,445","8,050"
1-15932013,Corporate,Morocco,Product 1,Electronics,"28,272",O-20131594,16-May-20,17-May-20,1,8,"37,602","9,330"
1-76981751,Consumer,Algeria,Product 6,Electronics,"27,960",O-17517692,11-Mar-20,13-Mar-20,2,5,"36,348","8,388"
1-58280520,Consumer,Egypt,Product 5,Electronics,"27,702",O-05205825,24-May-20,26-May-20,2,4,"34,628","6,926"
1-76944608,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-46087695,7-Dec-20,10-Dec-20,3,5,"21,942","2,862"
1-31672136,Corporate,Saudi Arabia,Product 6,Electronics,"27,960",O-21363164,7-Aug-20,9-Aug-20,2,18,"39,144","11,184"
1-30824290,Corporate,United Arab Emirates,Product 1,Electronics,"28,272",O-42903082,8-Jun-20,11-Jun-20,3,13,"43,822","15,550"
1-93072173,Consumer,Saudi Arabia,Product 6,Electronics,"27,960",O-21739306,30-May-20,2-Jun-20,3,5,"39,144","11,184"
1-93713772,Consumer,Egypt,Product 2,Electronics,"13,144",O-37729373,6-Dec-20,8-Dec-20,2,3,"16,430","3,286"
1-94511602,Consumer,Egypt,Product 19,Computer & Laptop,"15,954",O-16029451,3-Jan-20,6-Jan-20,3,3,"19,943","3,989"
1-55473434,Consumer,Iraq,Product 5,Electronics,"27,702",O-34345548,31-Oct-20,2-Nov-20,2,1,"31,857","4,155"
1-82971355,Consumer,Morocco,Product 2,Electronics,"13,144",O-13558294,23-Dec-20,24-Dec-20,1,3,"17,482","4,338"
1-94275133,Consumer,Morocco,Product 19,Computer & Laptop,"15,954",O-51339423,29-Apr-20,30-Apr-20,1,2,"21,219","5,265"
1-96541360,Consumer,Iraq,Product 4,Electronics,"19,232",O-13609653,24-Apr-20,26-Apr-20,2,3,"22,117","2,885"
1-52681669,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-16695266,22-Jun-20,24-Jun-20,2,5,"42,938","15,236"
1-61146833,Consumer,Morocco,Product 11,Furniture,"44,772",O-68336116,16-Sep-20,17-Sep-20,1,4,"59,547","14,775"
1-88312508,Consumer,Algeria,Product 7,Electronics,"36,081",O-25088835,2-Jun-20,5-Jun-20,3,2,"45,462","9,381"
1-36031214,Corporate,Saudi Arabia,Product 15,Computer & Laptop,"23,070",O-12143602,1-Dec-20,4-Dec-20,3,7,"32,298","9,228"
1-31880175,Corporate,Iraq,Product 11,Furniture,"44,772",O-01753182,17-Apr-20,19-Apr-20,2,21,"51,488","6,716"
1-81583062,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-30628154,4-Sep-20,5-Sep-20,1,1,"24,886","6,175"
1-53938701,Consumer,Egypt,Product 2,Electronics,"13,144",O-87015398,31-Jul-20,1-Aug-20,1,4,"16,430","3,286"
1-35588154,Corporate,Saudi Arabia,Product 6,Electronics,"27,960",O-81543555,26-Mar-20,28-Mar-20,2,9,"39,144","11,184"
1-64197959,Consumer,Iraq,Product 20,Computer & Laptop,"12,734",O-79596416,30-Sep-20,2-Oct-20,2,1,"14,644","1,910"
1-16349165,Consumer,Algeria,Product 2,Electronics,"13,144",O-91651633,30-Oct-20,31-Oct-20,1,10,"16,561","3,417"
1-26460466,Corporate,Saudi Arabia,Product 17,Computer & Laptop,"18,711",O-04662647,10-Jul-20,13-Jul-20,3,15,"26,195","7,484"
1-75623875,Consumer,Algeria,Product 2,Electronics,"13,144",O-38757568,3-Jun-20,6-Jun-20,3,2,"16,561","3,417"
1-36917481,Consumer,Egypt,Product 1,Electronics,"28,272",O-74813698,25-Nov-20,26-Nov-20,1,20,"35,340","7,068"
1-65287619,Consumer,United Arab Emirates,Product 9,Furniture,"57,057",O-76196525,1-Aug-20,3-Aug-20,2,3,"88,438","31,381"
1-88720268,Consumer,United Arab Emirates,Product 19,Computer & Laptop,"15,954",O-02688876,6-Nov-20,7-Nov-20,1,5,"24,729","8,775"
1-83590298,Consumer,Iraq,Product 20,Computer & Laptop,"12,734",O-02988351,23-Jan-20,24-Jan-20,1,1,"14,644","1,910"
1-7072046,Consumer,United Arab Emirates,Product 9,Furniture,"57,057",O-20467075,20-Oct-20,22-Oct-20,2,4,"88,438","31,381"
1-6148332,Consumer,Morocco,Product 16,Computer & Laptop,"19,080",O-83326146,19-Aug-20,22-Aug-20,3,3,"25,376","6,296"
1-36627978,Corporate,Iraq,Product 5,Electronics,"27,702",O-79783669,28-Aug-20,30-Aug-20,2,22,"31,857","4,155"
1-89579712,Consumer,Saudi Arabia,Product 6,Electronics,"27,960",O-97128952,13-Aug-20,15-Aug-20,2,1,"39,144","11,184"
1-99350662,Consumer,Iraq,Product 10,Furniture,"23,699",O-06629935,13-Apr-20,14-Apr-20,1,2,"27,254","3,555"
1-22437968,Corporate,Morocco,Product 11,Furniture,"44,772",O-79682248,24-Dec-20,26-Dec-20,2,25,"59,547","14,775"
1-80365979,Consumer,Morocco,Product 2,Electronics,"13,144",O-59798031,28-Aug-20,31-Aug-20,3,5,"17,482","4,338"
1-67824315,Consumer,Algeria,Product 18,Computer & Laptop,"12,308",O-43156789,30-May-20,31-May-20,1,4,"16,247","3,939"
1-66295037,Consumer,Egypt,Product 9,Furniture,"57,057",O-50376621,8-Jan-20,10-Jan-20,2,3,"71,321","14,264"
1-5878545,Consumer,Saudi Arabia,Product 13,Furniture,"50,443",O-85455879,13-Nov-20,16-Nov-20,3,3,"70,620","20,177"
1-57209837,Consumer,Iraq,Product 9,Furniture,"57,057",O-98375723,14-Jul-20,16-Jul-20,2,4,"65,616","8,559"
1-40835366,Consumer,Algeria,Product 3,Electronics,"24,395",O-53664082,2-Jan-20,3-Jan-20,1,13,"31,226","6,831"
1-69717834,Consumer,Algeria,Product 16,Computer & Laptop,"19,080",O-78346973,17-Jun-20,20-Jun-20,3,5,"25,758","6,678"
1-60408320,Consumer,Morocco,Product 16,Computer & Laptop,"19,080",O-83206048,27-Feb-20,1-Mar-20,3,2,"25,376","6,296"
1-38560190,Consumer,Egypt,Product 17,Computer & Laptop,"18,711",O-01903858,3-May-20,5-May-20,2,9,"23,389","4,678"
1-78919929,Consumer,Egypt,Product 18,Computer & Laptop,"12,308",O-99297893,20-May-20,21-May-20,1,2,"15,385","3,077"
1-92142955,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-29559211,16-Dec-20,17-Dec-20,1,3,"17,231","4,923"
1-84299917,Consumer,United Arab Emirates,Product 6,Electronics,"27,960",O-99178425,1-Feb-20,2-Feb-20,1,1,"43,338","15,378"
1-5556337,Consumer,Egypt,Product 5,Electronics,"27,702",O-63375554,24-Mar-20,27-Mar-20,3,3,"34,628","6,926"
1-73656083,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-60837365,2-Dec-20,4-Dec-20,2,4,"42,938","15,236"
1-16817776,Corporate,United Arab Emirates,Product 3,Electronics,"24,395",O-77761681,24-Jul-20,26-Jul-20,2,20,"37,812","13,417"
1-13136506,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-65061312,30-Nov-20,1-Dec-20,1,20,"15,918","3,184"
1-8909827,Consumer,Algeria,Product 19,Computer & Laptop,"15,954",O-98278907,26-Nov-20,27-Nov-20,1,5,"20,581","4,627"
1-89852040,Consumer,Algeria,Product 17,Computer & Laptop,"18,711",O-20408986,5-Feb-20,8-Feb-20,3,2,"25,073","6,362"
1-59834956,Consumer,Egypt,Product 12,Furniture,"44,494",O-49565985,4-Dec-20,7-Dec-20,3,4,"55,618","11,124"
1-94867055,Consumer,United Arab Emirates,Product 3,Electronics,"24,395",O-70559489,13-Dec-20,16-Dec-20,3,1,"37,812","13,417"
1-80236296,Consumer,Egypt,Product 4,Electronics,"19,232",O-62968023,1-Apr-20,4-Apr-20,3,3,"24,040","4,808"
1-65508886,Consumer,Morocco,Product 20,Computer & Laptop,"12,734",O-88866558,15-Dec-20,17-Dec-20,2,5,"16,936","4,202"
1-5428783,Consumer,Egypt,Product 11,Furniture,"44,772",O-87835423,14-Nov-20,15-Nov-20,1,5,"55,965","11,193"
1-96951896,Consumer,Morocco,Product 3,Electronics,"24,395",O-18969694,18-Sep-20,20-Sep-20,2,1,"32,445","8,050"
1-55974673,Consumer,Algeria,Product 4,Electronics,"19,232",O-46735596,31-Aug-20,1-Sep-20,1,1,"25,771","6,539"
1-46650305,Corporate,United Arab Emirates,Product 12,Furniture,"44,494",O-03054662,19-May-20,22-May-20,3,22,"68,966","24,472"
1-49776734,Corporate,United Arab Emirates,Product 5,Electronics,"27,702",O-67344973,26-Dec-20,28-Dec-20,2,7,"42,938","15,236"
1-23154856,Corporate,Iraq,Product 18,Computer & Laptop,"12,308",O-48562316,2-Jun-20,4-Jun-20,2,7,"14,154","1,846"
1-70779551,Consumer,Egypt,Product 10,Furniture,"23,699",O-95517077,22-Aug-20,25-Aug-20,3,2,"29,624","5,925"
1-94497632,Consumer,Iraq,Product 20,Computer & Laptop,"12,734",O-76329445,7-Sep-20,9-Sep-20,2,4,"14,644","1,910"
1-1452275,Consumer,Algeria,Product 16,Computer & Laptop,"19,080",O-22751456,29-Jul-20,1-Aug-20,3,12,"25,758","6,678"
1-24230668,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-06682421,20-Mar-20,23-Mar-20,3,20,"15,918","3,184"
1-81738528,Consumer,Algeria,Product 13,Furniture,"50,443",O-85288176,25-Jul-20,28-Jul-20,3,1,"65,071","14,628"
1-45557084,Consumer,Egypt,Product 14,Furniture,"21,430",O-70844557,24-Feb-20,26-Feb-20,2,10,"26,788","5,358"
1-21331288,Corporate,Iraq,Product 14,Furniture,"21,430",O-12882132,22-Oct-20,24-Oct-20,2,14,"24,645","3,215"
1-13744428,Corporate,United Arab Emirates,Product 18,Computer & Laptop,"12,308",O-44281379,5-May-20,7-May-20,2,17,"19,077","6,769"
1-78336894,Consumer,United Arab Emirates,Product 18,Computer & Laptop,"12,308",O-68947836,25-Aug-20,27-Aug-20,2,3,"19,077","6,769"
1-1827910,Corporate,Saudi Arabia,Product 2,Electronics,"13,144",O-79101826,5-Sep-20,8-Sep-20,3,11,"18,402","5,258"
1-39352547,Corporate,Iraq,Product 14,Furniture,"21,430",O-25473933,20-Jul-20,22-Jul-20,2,23,"24,645","3,215"
1-85097388,Consumer,Saudi Arabia,Product 13,Furniture,"50,443",O-73888504,25-Aug-20,28-Aug-20,3,2,"70,620","20,177"
1-87951028,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-10288797,25-Apr-20,28-Apr-20,3,2,"26,531","3,461"
1-98712661,Consumer,United Arab Emirates,Product 6,Electronics,"27,960",O-26619879,11-Nov-20,12-Nov-20,1,1,"43,338","15,378"
1-1121203,Consumer,Egypt,Product 17,Computer & Laptop,"18,711",O-12031122,16-Jun-20,19-Jun-20,3,24,"23,389","4,678"
1-38872276,Corporate,Iraq,Product 11,Furniture,"44,772",O-22763884,4-Feb-20,7-Feb-20,3,18,"51,488","6,716"
1-41787349,Consumer,Algeria,Product 7,Electronics,"36,081",O-73494175,5-May-20,6-May-20,1,7,"45,462","9,381"
1-17868282,Consumer,Algeria,Product 9,Furniture,"57,057",O-82821787,8-Nov-20,10-Nov-20,2,20,"73,604","16,547"
1-10699543,Corporate,Iraq,Product 11,Furniture,"44,772",O-95431067,11-Mar-20,14-Mar-20,3,14,"51,488","6,716"
1-43490792,Corporate,Morocco,Product 12,Furniture,"44,494",O-07924346,9-Jul-20,12-Jul-20,3,13,"59,177","14,683"
1-63346714,Consumer,United Arab Emirates,Product 2,Electronics,"13,144",O-67146333,2-Mar-20,3-Mar-20,1,4,"20,373","7,229"
1-18405058,Consumer,Algeria,Product 11,Furniture,"44,772",O-50581846,8-Nov-20,9-Nov-20,1,11,"60,442","15,670"
1-17329977,Consumer,Egypt,Product 10,Furniture,"23,699",O-99771731,12-Jun-20,14-Jun-20,2,12,"29,624","5,925"
1-35640939,Corporate,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-09393567,1-Oct-20,4-Oct-20,3,13,"19,738","7,004"
1-72852760,Consumer,Morocco,Product 10,Furniture,"23,699",O-27607284,22-Apr-20,24-Apr-20,2,4,"31,520","7,821"
1-80172173,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-21738014,26-Feb-20,29-Feb-20,3,5,"17,231","4,923"
1-91760618,Consumer,Saudi Arabia,Product 3,Electronics,"24,395",O-06189176,1-Dec-20,3-Dec-20,2,2,"34,153","9,758"
1-2104014,Corporate,Iraq,Product 8,Furniture,"43,423",O-40142106,19-Aug-20,22-Aug-20,3,16,"49,936","6,513"
1-67041285,Consumer,Egypt,Product 18,Computer & Laptop,"12,308",O-12856708,13-Sep-20,14-Sep-20,1,3,"15,385","3,077"
1-28519031,Corporate,Morocco,Product 17,Computer & Laptop,"18,711",O-90312854,17-Sep-20,19-Sep-20,2,12,"24,886","6,175"
1-17204308,Corporate,Iraq,Product 19,Computer & Laptop,"15,954",O-43081725,31-Mar-20,2-Apr-20,2,21,"18,347","2,393"
1-3990361,Corporate,Iraq,Product 10,Furniture,"23,699",O-03613997,2-May-20,3-May-20,1,17,"27,254","3,555"
1-9244675,Consumer,Morocco,Product 10,Furniture,"23,699",O-46759243,4-Sep-20,7-Sep-20,3,3,"31,520","7,821"
1-34897466,Corporate,Iraq,Product 16,Computer & Laptop,"19,080",O-74663484,5-Jan-20,8-Jan-20,3,21,"21,942","2,862"
1-39913794,Corporate,Morocco,Product 12,Furniture,"44,494",O-37943996,3-Sep-20,4-Sep-20,1,18,"59,177","14,683"
1-82890279,Consumer,Algeria,Product 7,Electronics,"36,081",O-02798287,13-Oct-20,16-Oct-20,3,5,"45,462","9,381"
1-93371867,Consumer,Morocco,Product 20,Computer & Laptop,"12,734",O-18679338,18-Mar-20,20-Mar-20,2,4,"16,936","4,202"
1-97878100,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-81009785,14-Feb-20,17-Feb-20,3,3,"21,942","2,862"
1-78868355,Consumer,Egypt,Product 9,Furniture,"57,057",O-83557887,1-Feb-20,4-Feb-20,3,2,"71,321","14,264"
1-57786380,Consumer,Egypt,Product 1,Electronics,"28,272",O-63805771,18-May-20,20-May-20,2,5,"35,340","7,068"
1-98509194,Consumer,United Arab Emirates,Product 12,Furniture,"44,494",O-91949855,10-Aug-20,11-Aug-20,1,3,"68,966","24,472"
1-86165412,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-54128616,2-Feb-20,4-Feb-20,2,5,"42,938","15,236"
1-65379443,Consumer,United Arab Emirates,Product 18,Computer & Laptop,"12,308",O-94436535,10-Sep-20,12-Sep-20,2,1,"19,077","6,769"
1-38406977,Corporate,Morocco,Product 1,Electronics,"28,272",O-69773844,3-Jan-20,6-Jan-20,3,13,"37,602","9,330"
1-73620517,Consumer,United Arab Emirates,Product 13,Furniture,"50,443",O-05177369,21-Jul-20,24-Jul-20,3,3,"78,187","27,744"
1-57799218,Consumer,Egypt,Product 10,Furniture,"23,699",O-92185774,12-Aug-20,14-Aug-20,2,1,"29,624","5,925"
1-85394202,Consumer,Algeria,Product 19,Computer & Laptop,"15,954",O-42028533,12-Feb-20,13-Feb-20,1,3,"20,581","4,627"
1-75340595,Consumer,United Arab Emirates,Product 13,Furniture,"50,443",O-05957533,5-Apr-20,6-Apr-20,1,1,"78,187","27,744"
1-14362799,Corporate,Iraq,Product 14,Furniture,"21,430",O-27991438,8-Jun-20,11-Jun-20,3,23,"24,645","3,215"
1-65737443,Consumer,Morocco,Product 13,Furniture,"50,443",O-74436571,17-Jul-20,18-Jul-20,1,5,"67,089","16,646"
1-35802894,Corporate,Morocco,Product 4,Electronics,"19,232",O-28943582,18-Feb-20,21-Feb-20,3,13,"25,579","6,347"
1-89989092,Consumer,Iraq,Product 12,Furniture,"44,494",O-90928994,5-Jan-20,7-Jan-20,2,1,"51,168","6,674"
1-60976333,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-63336093,12-Oct-20,15-Oct-20,3,4,"17,231","4,923"
1-10783457,Consumer,Egypt,Product 9,Furniture,"57,057",O-34571071,23-Apr-20,24-Apr-20,1,8,"71,321","14,264"
1-69188704,Consumer,Iraq,Product 13,Furniture,"50,443",O-87046914,12-Dec-20,14-Dec-20,2,3,"58,009","7,566"
1-37492996,Corporate,Saudi Arabia,Product 3,Electronics,"24,395",O-29963748,25-Oct-20,28-Oct-20,3,12,"34,153","9,758"
1-18152090,Consumer,Egypt,Product 9,Furniture,"57,057",O-20901815,26-May-20,27-May-20,1,10,"71,321","14,264"
1-29943678,Corporate,Iraq,Product 5,Electronics,"27,702",O-36782991,12-May-20,15-May-20,3,18,"31,857","4,155"
1-52415623,Consumer,Egypt,Product 16,Computer & Laptop,"19,080",O-56235249,8-Feb-20,9-Feb-20,1,4,"23,850","4,770"
1-3414756,Consumer,Egypt,Product 7,Electronics,"36,081",O-47563415,28-Oct-20,30-Oct-20,2,17,"45,101","9,020"
1-19121781,Corporate,Morocco,Product 8,Furniture,"43,423",O-17811919,2-Jul-20,5-Jul-20,3,14,"57,753","14,330"
1-55967128,Consumer,Egypt,Product 3,Electronics,"24,395",O-71285598,14-Feb-20,15-Feb-20,1,4,"30,494","6,099"
1-69958366,Consumer,Egypt,Product 19,Computer & Laptop,"15,954",O-83666993,24-Jul-20,27-Jul-20,3,3,"19,943","3,989"
1-58120523,Consumer,Egypt,Product 2,Electronics,"13,144",O-05235819,25-Mar-20,26-Mar-20,1,3,"16,430","3,286"
1-53692569,Consumer,Egypt,Product 7,Electronics,"36,081",O-25695363,31-Jul-20,1-Aug-20,1,4,"45,101","9,020"
1-51183017,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-30175119,1-Oct-20,3-Oct-20,2,4,"19,738","7,004"
1-64200183,Consumer,United Arab Emirates,Product 5,Electronics,"27,702",O-01836423,20-Mar-20,22-Mar-20,2,3,"42,938","15,236"
1-89230163,Consumer,Morocco,Product 19,Computer & Laptop,"15,954",O-01638926,8-May-20,11-May-20,3,2,"21,219","5,265"
1-44905184,Corporate,Saudi Arabia,Product 20,Computer & Laptop,"12,734",O-51844495,9-Jun-20,10-Jun-20,1,16,"17,828","5,094"
1-2089169,Corporate,United Arab Emirates,Product 15,Computer & Laptop,"23,070",O-91692081,19-Feb-20,22-Feb-20,3,9,"35,759","12,689"
1-81306692,Consumer,United Arab Emirates,Product 19,Computer & Laptop,"15,954",O-66928132,23-Jun-20,24-Jun-20,1,2,"24,729","8,775"
1-67267592,Consumer,United Arab Emirates,Product 19,Computer & Laptop,"15,954",O-75926721,29-Oct-20,30-Oct-20,1,4,"24,729","8,775"
1-13945151,Consumer,Egypt,Product 6,Electronics,"27,960",O-51511393,3-Apr-20,6-Apr-20,3,18,"34,950","6,990"
1-70354808,Consumer,Iraq,Product 13,Furniture,"50,443",O-48087039,15-Sep-20,18-Sep-20,3,1,"58,009","7,566"
1-14661486,Consumer,Egypt,Product 9,Furniture,"57,057",O-14861467,27-Sep-20,30-Sep-20,3,23,"71,321","14,264"
1-15361119,Corporate,Morocco,Product 13,Furniture,"50,443",O-11191537,15-Jan-20,17-Jan-20,2,14,"67,089","16,646"
1-190456,Corporate,Saudi Arabia,Product 5,Electronics,"27,702",O-04561904,4-Mar-20,6-Mar-20,2,9,"38,783","11,081"
1-32715878,Corporate,Saudi Arabia,Product 20,Computer & Laptop,"12,734",O-58783278,23-Jun-20,25-Jun-20,2,11,"17,828","5,094"
1-82895142,Consumer,Algeria,Product 15,Computer & Laptop,"23,070",O-51428288,21-Aug-20,23-Aug-20,2,2,"30,914","7,844"
1-46174995,Corporate,United Arab Emirates,Product 15,Computer & Laptop,"23,070",O-49954615,3-Jan-20,5-Jan-20,2,19,"35,759","12,689"
1-25461793,Consumer,Algeria,Product 11,Furniture,"44,772",O-17932549,12-Apr-20,13-Apr-20,1,23,"60,442","15,670"
1-93187395,Consumer,Iraq,Product 1,Electronics,"28,272",O-73959317,19-Dec-20,21-Dec-20,2,1,"32,513","4,241"
1-69674984,Consumer,Iraq,Product 17,Computer & Laptop,"18,711",O-49846968,20-May-20,23-May-20,3,1,"21,518","2,807"
1-53236898,Consumer,Algeria,Product 19,Computer & Laptop,"15,954",O-68985321,11-Jun-20,14-Jun-20,3,2,"20,581","4,627"
1-82154712,Consumer,Saudi Arabia,Product 3,Electronics,"24,395",O-47128211,5-Jun-20,7-Jun-20,2,4,"34,153","9,758"
1-10783414,Corporate,Iraq,Product 1,Electronics,"28,272",O-34141076,19-Nov-20,21-Nov-20,2,5,"32,513","4,241"
1-51776525,Consumer,Algeria,Product 8,Furniture,"43,423",O-65255174,24-Mar-20,26-Mar-20,2,5,"56,884","13,461"
1-77559920,Consumer,United Arab Emirates,Product 15,Computer & Laptop,"23,070",O-99207758,13-Feb-20,16-Feb-20,3,3,"35,759","12,689"
1-47520524,Corporate,Iraq,Product 5,Electronics,"27,702",O-05244755,9-Jun-20,10-Jun-20,1,5,"31,857","4,155"
1-33324996,Corporate,Iraq,Product 20,Computer & Laptop,"12,734",O-49963339,5-Apr-20,7-Apr-20,2,7,"14,644","1,910"
1-61545055,Consumer,Morocco,Product 12,Furniture,"44,494",O-50556156,15-Oct-20,18-Oct-20,3,4,"59,177","14,683"
1-52367045,Consumer,Morocco,Product 6,Electronics,"27,960",O-70455234,31-Jul-20,2-Aug-20,2,2,"37,187","9,227"
1-44047867,Consumer,Egypt,Product 9,Furniture,"57,057",O-78674406,5-Jul-20,6-Jul-20,1,15,"71,321","14,264"
1-21766292,Corporate,Saudi Arabia,Product 10,Furniture,"23,699",O-62922173,20-Dec-20,23-Dec-20,3,8,"33,179","9,480"
1-12726087,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-60871276,25-Jun-20,28-Jun-20,3,6,"21,219","5,265"
1-10154079,Corporate,United Arab Emirates,Product 10,Furniture,"23,699",O-40791017,15-Jan-20,17-Jan-20,2,19,"36,733","13,034"
1-72092193,Consumer,Egypt,Product 7,Electronics,"36,081",O-21937204,26-Jun-20,28-Jun-20,2,1,"45,101","9,020"
1-28252769,Corporate,Iraq,Product 20,Computer & Laptop,"12,734",O-27692825,19-Feb-20,21-Feb-20,2,10,"14,644","1,910"
1-96726942,Consumer,Morocco,Product 8,Furniture,"43,423",O-69429678,26-Dec-20,28-Dec-20,2,2,"57,753","14,330"
1-11475075,Consumer,Egypt,Product 16,Computer & Laptop,"19,080",O-50751145,14-Jan-20,16-Jan-20,2,25,"23,850","4,770"
1-125876,Consumer,Algeria,Product 1,Electronics,"28,272",O-58761251,18-May-20,20-May-20,2,20,"36,754","8,482"
1-81517404,Consumer,Egypt,Product 3,Electronics,"24,395",O-74048153,2-Jul-20,4-Jul-20,2,1,"30,494","6,099"
1-51087037,Consumer,Morocco,Product 4,Electronics,"19,232",O-70375105,12-Aug-20,14-Aug-20,2,4,"25,579","6,347"
1-41130951,Consumer,Algeria,Product 12,Furniture,"44,494",O-09514112,5-Jun-20,6-Jun-20,1,19,"55,618","11,124"
1-51388619,Consumer,Algeria,Product 7,Electronics,"36,081",O-86195136,2-Mar-20,4-Mar-20,2,1,"45,462","9,381"
1-34326911,Consumer,Egypt,Product 18,Computer & Laptop,"12,308",O-69113431,26-Feb-20,28-Feb-20,2,5,"15,385","3,077"
1-40262901,Corporate,Saudi Arabia,Product 9,Furniture,"57,057",O-29014025,30-Jun-20,3-Jul-20,3,12,"79,880","22,823"
1-54879172,Consumer,Saudi Arabia,Product 9,Furniture,"57,057",O-91725488,28-Mar-20,30-Mar-20,2,1,"79,880","22,823"
